"case","t","y1","y2"
986,0.5,-0.142425128554746,0.652651824848291
986,1,-0.0905538578645927,0.82496198583086
986,1.5,-0.0320560207267983,1.0355344959028
986,2,0.0359570129105397,1.2859825813777
986,2.5,0.116755828043027,1.57372727916374
986,3,0.213763965444725,1.89042873734248
986,3.5,0.330273078152581,2.22131154637828
986,4,0.469155516086139,2.54599455887471
986,4.5,0.632634834751161,2.84108712302474
986,5,0.822146289099151,3.08398782202961
986,5.5,1.03828313893016,3.2567744151017
986,6,1.28080259758337,3.34904355900907
986,6.5,1.54867967216752,3.35910995630734
986,7,1.84021837578387,3.29353572989416
986,7.5,2.1532425683421,3.16539909418123
986,8,2.48536952279636,2.99183934472405
986,8.5,2.83432972669183,2.79141931533259
986,9,3.19825834944091,2.58178045038516
986,9.5,3.57587200207883,2.37794404069507
986,10,3.96646720567194,2.19144424946949
987,0,-0.190031975274906,0.514496699674055
987,0.5,-0.142425128554746,0.652651824848291
987,1,-0.0905538578645927,0.82496198583086
987,1.5,-0.0320560207267983,1.0355344959028
987,2,0.0359570129105397,1.2859825813777
987,2.5,0.116755828043027,1.57372727916374
987,3,0.213763965444725,1.89042873734248
987,3.5,0.330273078152581,2.22131154637828
987,4,0.469155516086139,2.54599455887471
987,4.5,0.632634834751161,2.84108712302474
987,5,0.822146289099151,3.08398782202961
987,5.5,1.03828313893016,3.2567744151017
987,6,1.28080259758337,3.34904355900907
987,6.5,1.54867967216752,3.35910995630734
987,7,1.84021837578387,3.29353572989416
987,7.5,2.1532425683421,3.16539909418123
987,8,2.48536952279636,2.99183934472405
987,8.5,2.83432972669183,2.79141931533259
987,9,3.19825834944091,2.58178045038516
987,9.5,3.57587200207883,2.37794404069507
987,10,3.96646720567194,2.19144424946949
988,0,-0.190031975274906,0.514496699674055
988,0.5,-0.142425128554746,0.652651824848291
988,1,-0.0905538578645927,0.82496198583086
988,1.5,-0.0320560207267983,1.0355344959028
988,2,0.0359570129105397,1.2859825813777
988,2.5,0.116755828043027,1.57372727916374
988,3,0.213763965444725,1.89042873734248
988,3.5,0.330273078152581,2.22131154637828
988,4,0.469155516086139,2.54599455887471
988,4.5,0.632634834751161,2.84108712302474
988,5,0.822146289099151,3.08398782202961
988,5.5,1.03828313893016,3.2567744151017
988,6,1.28080259758337,3.34904355900907
988,6.5,1.54867967216752,3.35910995630734
988,7,1.84021837578387,3.29353572989416
988,7.5,2.1532425683421,3.16539909418123
988,8,2.48536952279636,2.99183934472405
988,8.5,2.83432972669183,2.79141931533259
988,9,3.19825834944091,2.58178045038516
988,9.5,3.57587200207883,2.37794404069507
988,10,3.96646720567194,2.19144424946949
989,0,-0.190031975274906,0.514496699674055
989,0.5,-0.142425128554746,0.652651824848291
989,1,-0.0905538578645927,0.82496198583086
989,1.5,-0.0320560207267983,1.0355344959028
989,2,0.0359570129105397,1.2859825813777
989,2.5,0.116755828043027,1.57372727916374
989,3,0.213763965444725,1.89042873734248
989,3.5,0.330273078152581,2.22131154637828
989,4,0.469155516086139,2.54599455887471
989,4.5,0.632634834751161,2.84108712302474
989,5,0.822146289099151,3.08398782202961
989,5.5,1.03828313893016,3.2567744151017
989,6,1.28080259758337,3.34904355900907
989,6.5,1.54867967216752,3.35910995630734
989,7,1.84021837578387,3.29353572989416
989,7.5,2.1532425683421,3.16539909418123
989,8,2.48536952279636,2.99183934472405
989,8.5,2.83432972669183,2.79141931533259
989,9,3.19825834944091,2.58178045038516
989,9.5,3.57587200207883,2.37794404069507
989,10,3.96646720567194,2.19144424946949
990,0,-0.190031975274906,0.514496699674055
990,0.5,-0.142425128554746,0.652651824848291
990,1,-0.0905538578645927,0.82496198583086
990,1.5,-0.0320560207267983,1.0355344959028
990,2,0.0359570129105397,1.2859825813777
990,2.5,0.116755828043027,1.57372727916374
990,3,0.213763965444725,1.89042873734248
990,3.5,0.330273078152581,2.22131154637828
990,4,0.469155516086139,2.54599455887471
990,4.5,0.632634834751161,2.84108712302474
990,5,0.822146289099151,3.08398782202961
990,5.5,1.03828313893016,3.2567744151017
990,6,1.28080259758337,3.34904355900907
990,6.5,1.54867967216752,3.35910995630734
990,7,1.84021837578387,3.29353572989416
990,7.5,2.1532425683421,3.16539909418123
990,8,2.48536952279636,2.99183934472405
990,8.5,2.83432972669183,2.79141931533259
990,9,3.19825834944091,2.58178045038516
990,9.5,3.57587200207883,2.37794404069507
990,10,3.96646720567194,2.19144424946949
991,0,-0.190031975274906,0.514496699674055
991,0.5,-0.141982255872381,0.55553412088106
991,1,-0.0895221458531351,0.599229212234906
991,1.5,-0.0317561939115152,0.645639617189493
991,2,0.0323208960614665,0.694798959002343
991,2.5,0.103834988701907,0.746710801933852
991,3,0.18403710658383,0.801342729512191
991,3.5,0.274308940026994,0.858619390312272
991,4,0.376165462553062,0.918414924625162
991,4.5,0.491252052003381,0.980545913422484
991,5,0.621335729050643,1.0447636864126
991,5.5,0.768287992992322,1.11074773695916
991,6,0.934057020285563,1.17810015999968
991,6.5,1.12062660527907,1.24634201932022
991,7,1.32995920457466,1.31491249845186
991,7.5,1.56392066931049,1.38317179408304
991,8,1.82418719111988,1.45040847960008
991,8.5,2.11212225475726,1.51585350901268
991,9,2.42864886133048,1.5786991321097
991,9.5,2.77409572705833,1.63812534720991
991,10,3.14804036906233,1.69333201516071
992,0,-0.190031975274906,0.514496699674055
992,0.5,-0.141982255872381,0.55553412088106
992,1,-0.0895221458531351,0.599229212234906
992,1.5,-0.0317561939115152,0.645639617189493
992,2,0.0323208960614665,0.694798959002343
992,2.5,0.103834988701907,0.746710801933852
992,3,0.18403710658383,0.801342729512191
992,3.5,0.274308940026994,0.858619390312272
992,4,0.376165462553062,0.918414924625162
992,4.5,0.491252052003381,0.980545913422484
992,5,0.621335729050643,1.0447636864126
992,5.5,0.768287992992322,1.11074773695916
992,6,0.934057020285563,1.17810015999968
992,6.5,1.12062660527907,1.24634201932022
992,7,1.32995920457466,1.31491249845186
992,7.5,1.56392066931049,1.38317179408304
992,8,1.82418719111988,1.45040847960008
992,8.5,2.11212225475726,1.51585350901268
992,9,2.42864886133048,1.5786991321097
992,9.5,2.77409572705833,1.63812534720991
992,10,3.14804036906233,1.69333201516071
993,0,-0.190031975274906,0.514496699674055
993,0.5,-0.141982255872381,0.55553412088106
993,1,-0.0895221458531351,0.599229212234906
993,1.5,-0.0317561939115152,0.645639617189493
993,2,0.0323208960614665,0.694798959002343
993,2.5,0.103834988701907,0.746710801933852
993,3,0.18403710658383,0.801342729512191
993,3.5,0.274308940026994,0.858619390312272
993,4,0.376165462553062,0.918414924625162
993,4.5,0.491252052003381,0.980545913422484
993,5,0.621335729050643,1.0447636864126
993,5.5,0.768287992992322,1.11074773695916
993,6,0.934057020285563,1.17810015999968
993,6.5,1.12062660527907,1.24634201932022
993,7,1.32995920457466,1.31491249845186
993,7.5,1.56392066931049,1.38317179408304
993,8,1.82418719111988,1.45040847960008
993,8.5,2.11212225475726,1.51585350901268
993,9,2.42864886133048,1.5786991321097
993,9.5,2.77409572705833,1.63812534720991
993,10,3.14804036906233,1.69333201516071
994,0,-0.190031975274906,0.514496699674055
994,0.5,-0.141982255872381,0.55553412088106
994,1,-0.0895221458531351,0.599229212234906
994,1.5,-0.0317561939115152,0.645639617189493
994,2,0.0323208960614665,0.694798959002343
994,2.5,0.103834988701907,0.746710801933852
994,3,0.18403710658383,0.801342729512191
994,3.5,0.274308940026994,0.858619390312272
994,4,0.376165462553062,0.918414924625162
994,4.5,0.491252052003381,0.980545913422484
994,5,0.621335729050643,1.0447636864126
994,5.5,0.768287992992322,1.11074773695916
994,6,0.934057020285563,1.17810015999968
994,6.5,1.12062660527907,1.24634201932022
994,7,1.32995920457466,1.31491249845186
994,7.5,1.56392066931049,1.38317179408304
994,8,1.82418719111988,1.45040847960008
994,8.5,2.11212225475726,1.51585350901268
994,9,2.42864886133048,1.5786991321097
994,9.5,2.77409572705833,1.63812534720991
994,10,3.14804036906233,1.69333201516071
995,0,-0.190031975274906,0.514496699674055
995,0.5,-0.141982255872381,0.55553412088106
995,1,-0.0895221458531351,0.599229212234906
995,1.5,-0.0317561939115152,0.645639617189493
995,2,0.0323208960614665,0.694798959002343
995,2.5,0.103834988701907,0.746710801933852
995,3,0.18403710658383,0.801342729512191
995,3.5,0.274308940026994,0.858619390312272
995,4,0.376165462553062,0.918414924625162
995,4.5,0.491252052003381,0.980545913422484
995,5,0.621335729050643,1.0447636864126
995,5.5,0.768287992992322,1.11074773695916
995,6,0.934057020285563,1.17810015999968
995,6.5,1.12062660527907,1.24634201932022
995,7,1.32995920457466,1.31491249845186
995,7.5,1.56392066931049,1.38317179408304
995,8,1.82418719111988,1.45040847960008
995,8.5,2.11212225475726,1.51585350901268
995,9,2.42864886133048,1.5786991321097
995,9.5,2.77409572705833,1.63812534720991
995,10,3.14804036906233,1.69333201516071
996,0,-0.190031975274906,0.514496699674055
996,0.5,-0.141982255872381,0.55553412088106
996,1,-0.0895221458531351,0.599229212234906
996,1.5,-0.0317561939115152,0.645639617189493
996,2,0.0323208960614665,0.694798959002343
996,2.5,0.103834988701907,0.746710801933852
996,3,0.18403710658383,0.801342729512191
996,3.5,0.274308940026994,0.858619390312272
996,4,0.376165462553062,0.918414924625162
996,4.5,0.491252052003381,0.980545913422484
996,5,0.621335729050643,1.0447636864126
996,5.5,0.768287992992322,1.11074773695916
996,6,0.934057020285563,1.17810015999968
996,6.5,1.12062660527907,1.24634201932022
996,7,1.32995920457466,1.31491249845186
996,7.5,1.56392066931049,1.38317179408304
996,8,1.82418719111988,1.45040847960008
996,8.5,2.11212225475726,1.51585350901268
996,9,2.42864886133048,1.5786991321097
996,9.5,2.77409572705833,1.63812534720991
996,10,3.14804036906233,1.69333201516071
997,0,-0.190031975274906,0.514496699674055
997,0.5,-0.142425128554746,0.652651824848291
997,1,-0.0905538578645927,0.82496198583086
997,1.5,-0.0320560207267983,1.0355344959028
997,2,0.0359570129105397,1.2859825813777
997,2.5,0.116755828043027,1.57372727916374
997,3,0.213763965444725,1.89042873734248
997,3.5,0.330273078152581,2.22131154637828
997,4,0.469155516086139,2.54599455887471
997,4.5,0.632634834751161,2.84108712302474
997,5,0.822146289099151,3.08398782202961
997,5.5,1.03828313893016,3.2567744151017
997,6,1.28080259758337,3.34904355900907
997,6.5,1.54867967216752,3.35910995630734
997,7,1.84021837578387,3.29353572989416
997,7.5,2.1532425683421,3.16539909418123
997,8,2.48536952279636,2.99183934472405
997,8.5,2.83432972669183,2.79141931533259
997,9,3.19825834944091,2.58178045038516
997,9.5,3.57587200207883,2.37794404069507
997,10,3.96646720567194,2.19144424946949
998,0,-0.190031975274906,0.514496699674055
998,0.5,-0.142425128554746,0.652651824848291
998,1,-0.0905538578645927,0.82496198583086
998,1.5,-0.0320560207267983,1.0355344959028
998,2,0.0359570129105397,1.2859825813777
998,2.5,0.116755828043027,1.57372727916374
998,3,0.213763965444725,1.89042873734248
998,3.5,0.330273078152581,2.22131154637828
998,4,0.469155516086139,2.54599455887471
998,4.5,0.632634834751161,2.84108712302474
998,5,0.822146289099151,3.08398782202961
998,5.5,1.03828313893016,3.2567744151017
998,6,1.28080259758337,3.34904355900907
998,6.5,1.54867967216752,3.35910995630734
998,7,1.84021837578387,3.29353572989416
998,7.5,2.1532425683421,3.16539909418123
998,8,2.48536952279636,2.99183934472405
998,8.5,2.83432972669183,2.79141931533259
998,9,3.19825834944091,2.58178045038516
998,9.5,3.57587200207883,2.37794404069507
998,10,3.96646720567194,2.19144424946949
999,0,-0.190031975274906,0.514496699674055
999,0.5,-0.142425128554746,0.652651824848291
999,1,-0.0905538578645927,0.82496198583086
999,1.5,-0.0320560207267983,1.0355344959028
999,2,0.0359570129105397,1.2859825813777
999,2.5,0.116755828043027,1.57372727916374
999,3,0.213763965444725,1.89042873734248
999,3.5,0.330273078152581,2.22131154637828
999,4,0.469155516086139,2.54599455887471
999,4.5,0.632634834751161,2.84108712302474
999,5,0.822146289099151,3.08398782202961
999,5.5,1.03828313893016,3.2567744151017
999,6,1.28080259758337,3.34904355900907
999,6.5,1.54867967216752,3.35910995630734
999,7,1.84021837578387,3.29353572989416
999,7.5,2.1532425683421,3.16539909418123
999,8,2.48536952279636,2.99183934472405
999,8.5,2.83432972669183,2.79141931533259
999,9,3.19825834944091,2.58178045038516
999,9.5,3.57587200207883,2.37794404069507
999,10,3.96646720567194,2.19144424946949
1000,0,-0.190031975274906,0.514496699674055
1000,0.5,-0.142425128554746,0.652651824848291
1000,1,-0.0905538578645927,0.82496198583086
1000,1.5,-0.0320560207267983,1.0355344959028
1000,2,0.0359570129105397,1.2859825813777
1000,2.5,0.116755828043027,1.57372727916374
1000,3,0.213763965444725,1.89042873734248
1000,3.5,0.330273078152581,2.22131154637828
1000,4,0.469155516086139,2.54599455887471
1000,4.5,0.632634834751161,2.84108712302474
1000,5,0.822146289099151,3.08398782202961
1000,5.5,1.03828313893016,3.2567744151017
1000,6,1.28080259758337,3.34904355900907
1000,6.5,1.54867967216752,3.35910995630734
1000,7,1.84021837578387,3.29353572989416
1000,7.5,2.1532425683421,3.16539909418123
1000,8,2.48536952279636,2.99183934472405
1000,8.5,2.83432972669183,2.79141931533259
1000,9,3.19825834944091,2.58178045038516
1000,9.5,3.57587200207883,2.37794404069507
1000,10,3.96646720567194,2.19144424946949
1001,0,-0.190031975274906,0.514496699674055
1001,0.5,-0.142425128554746,0.652651824848291
1001,1,-0.0905538578645927,0.82496198583086
1001,1.5,-0.0320560207267983,1.0355344959028
1001,2,0.0359570129105397,1.2859825813777
1001,2.5,0.116755828043027,1.57372727916374
1001,3,0.213763965444725,1.89042873734248
1001,3.5,0.330273078152581,2.22131154637828
1001,4,0.469155516086139,2.54599455887471
1001,4.5,0.632634834751161,2.84108712302474
1001,5,0.822146289099151,3.08398782202961
1001,5.5,1.03828313893016,3.2567744151017
1001,6,1.28080259758337,3.34904355900907
1001,6.5,1.54867967216752,3.35910995630734
1001,7,1.84021837578387,3.29353572989416
1001,7.5,2.1532425683421,3.16539909418123
1001,8,2.48536952279636,2.99183934472405
1001,8.5,2.83432972669183,2.79141931533259
1001,9,3.19825834944091,2.58178045038516
1001,9.5,3.57587200207883,2.37794404069507
1001,10,3.96646720567194,2.19144424946949
1002,0,-0.190031975274906,0.514496699674055
1002,0.5,-0.141982255872381,0.55553412088106
1002,1,-0.0895221458531351,0.599229212234906
1002,1.5,-0.0317561939115152,0.645639617189493
1002,2,0.0323208960614665,0.694798959002343
1002,2.5,0.103834988701907,0.746710801933852
1002,3,0.18403710658383,0.801342729512191
1002,3.5,0.274308940026994,0.858619390312272
1002,4,0.376165462553062,0.918414924625162
1002,4.5,0.491252052003381,0.980545913422484
1002,5,0.621335729050643,1.0447636864126
1002,5.5,0.768287992992322,1.11074773695916
1002,6,0.934057020285563,1.17810015999968
1002,6.5,1.12062660527907,1.24634201932022
1002,7,1.32995920457466,1.31491249845186
1002,7.5,1.56392066931049,1.38317179408304
1002,8,1.82418719111988,1.45040847960008
1002,8.5,2.11212225475726,1.51585350901268
1002,9,2.42864886133048,1.5786991321097
1002,9.5,2.77409572705833,1.63812534720991
1002,10,3.14804036906233,1.69333201516071
1003,0,-0.190031975274906,0.514496699674055
1003,0.5,-0.141982255872381,0.55553412088106
1003,1,-0.0895221458531351,0.599229212234906
1003,1.5,-0.0317561939115152,0.645639617189493
1003,2,0.0323208960614665,0.694798959002343
1003,2.5,0.103834988701907,0.746710801933852
1003,3,0.18403710658383,0.801342729512191
1003,3.5,0.274308940026994,0.858619390312272
1003,4,0.376165462553062,0.918414924625162
1003,4.5,0.491252052003381,0.980545913422484
1003,5,0.621335729050643,1.0447636864126
1003,5.5,0.768287992992322,1.11074773695916
1003,6,0.934057020285563,1.17810015999968
1003,6.5,1.12062660527907,1.24634201932022
1003,7,1.32995920457466,1.31491249845186
1003,7.5,1.56392066931049,1.38317179408304
1003,8,1.82418719111988,1.45040847960008
1003,8.5,2.11212225475726,1.51585350901268
1003,9,2.42864886133048,1.5786991321097
1003,9.5,2.77409572705833,1.63812534720991
1003,10,3.14804036906233,1.69333201516071
1004,0,-0.190031975274906,0.514496699674055
1004,0.5,-0.141982255872381,0.55553412088106
1004,1,-0.0895221458531351,0.599229212234906
1004,1.5,-0.0317561939115152,0.645639617189493
1004,2,0.0323208960614665,0.694798959002343
1004,2.5,0.103834988701907,0.746710801933852
1004,3,0.18403710658383,0.801342729512191
1004,3.5,0.274308940026994,0.858619390312272
1004,4,0.376165462553062,0.918414924625162
1004,4.5,0.491252052003381,0.980545913422484
1004,5,0.621335729050643,1.0447636864126
1004,5.5,0.768287992992322,1.11074773695916
1004,6,0.934057020285563,1.17810015999968
1004,6.5,1.12062660527907,1.24634201932022
1004,7,1.32995920457466,1.31491249845186
1004,7.5,1.56392066931049,1.38317179408304
1004,8,1.82418719111988,1.45040847960008
1004,8.5,2.11212225475726,1.51585350901268
1004,9,2.42864886133048,1.5786991321097
1004,9.5,2.77409572705833,1.63812534720991
1004,10,3.14804036906233,1.69333201516071
1005,0,-0.190031975274906,0.514496699674055
1005,0.5,-0.141982255872381,0.55553412088106
1005,1,-0.0895221458531351,0.599229212234906
1005,1.5,-0.0317561939115152,0.645639617189493
1005,2,0.0323208960614665,0.694798959002343
1005,2.5,0.103834988701907,0.746710801933852
1005,3,0.18403710658383,0.801342729512191
1005,3.5,0.274308940026994,0.858619390312272
1005,4,0.376165462553062,0.918414924625162
1005,4.5,0.491252052003381,0.980545913422484
1005,5,0.621335729050643,1.0447636864126
1005,5.5,0.768287992992322,1.11074773695916
1005,6,0.934057020285563,1.17810015999968
1005,6.5,1.12062660527907,1.24634201932022
1005,7,1.32995920457466,1.31491249845186
1005,7.5,1.56392066931049,1.38317179408304
1005,8,1.82418719111988,1.45040847960008
1005,8.5,2.11212225475726,1.51585350901268
1005,9,2.42864886133048,1.5786991321097
1005,9.5,2.77409572705833,1.63812534720991
1005,10,3.14804036906233,1.69333201516071
1006,0,-0.190031975274906,0.514496699674055
1006,0.5,-0.141982255872381,0.55553412088106
1006,1,-0.0895221458531351,0.599229212234906
1006,1.5,-0.0317561939115152,0.645639617189493
1006,2,0.0323208960614665,0.694798959002343
1006,2.5,0.103834988701907,0.746710801933852
1006,3,0.18403710658383,0.801342729512191
1006,3.5,0.274308940026994,0.858619390312272
1006,4,0.376165462553062,0.918414924625162
1006,4.5,0.491252052003381,0.980545913422484
1006,5,0.621335729050643,1.0447636864126
1006,5.5,0.768287992992322,1.11074773695916
1006,6,0.934057020285563,1.17810015999968
1006,6.5,1.12062660527907,1.24634201932022
1006,7,1.32995920457466,1.31491249845186
1006,7.5,1.56392066931049,1.38317179408304
1006,8,1.82418719111988,1.45040847960008
1006,8.5,2.11212225475726,1.51585350901268
1006,9,2.42864886133048,1.5786991321097
1006,9.5,2.77409572705833,1.63812534720991
1006,10,3.14804036906233,1.69333201516071
1007,0,-0.190031975274906,0.514496699674055
1007,0.5,-0.141982255872381,0.55553412088106
1007,1,-0.0895221458531351,0.599229212234906
1007,1.5,-0.0317561939115152,0.645639617189493
1007,2,0.0323208960614665,0.694798959002343
1007,2.5,0.103834988701907,0.746710801933852
1007,3,0.18403710658383,0.801342729512191
1007,3.5,0.274308940026994,0.858619390312272
1007,4,0.376165462553062,0.918414924625162
1007,4.5,0.491252052003381,0.980545913422484
1007,5,0.621335729050643,1.0447636864126
1007,5.5,0.768287992992322,1.11074773695916
1007,6,0.934057020285563,1.17810015999968
1007,6.5,1.12062660527907,1.24634201932022
1007,7,1.32995920457466,1.31491249845186
1007,7.5,1.56392066931049,1.38317179408304
1007,8,1.82418719111988,1.45040847960008
1007,8.5,2.11212225475726,1.51585350901268
1007,9,2.42864886133048,1.5786991321097
1007,9.5,2.77409572705833,1.63812534720991
1007,10,3.14804036906233,1.69333201516071
1008,0,-0.190031975274906,0.514496699674055
1008,0.5,-0.142425128554746,0.652651824848291
1008,1,-0.0905538578645927,0.82496198583086
1008,1.5,-0.0320560207267983,1.0355344959028
1008,2,0.0359570129105397,1.2859825813777
1008,2.5,0.116755828043027,1.57372727916374
1008,3,0.213763965444725,1.89042873734248
1008,3.5,0.330273078152581,2.22131154637828
1008,4,0.469155516086139,2.54599455887471
1008,4.5,0.632634834751161,2.84108712302474
1008,5,0.822146289099151,3.08398782202961
1008,5.5,1.03828313893016,3.2567744151017
1008,6,1.28080259758337,3.34904355900907
1008,6.5,1.54867967216752,3.35910995630734
1008,7,1.84021837578387,3.29353572989416
1008,7.5,2.1532425683421,3.16539909418123
1008,8,2.48536952279636,2.99183934472405
1008,8.5,2.83432972669183,2.79141931533259
1008,9,3.19825834944091,2.58178045038516
1008,9.5,3.57587200207883,2.37794404069507
1008,10,3.96646720567194,2.19144424946949
1009,0,-0.190031975274906,0.514496699674055
1009,0.5,-0.142425128554746,0.652651824848291
1009,1,-0.0905538578645927,0.82496198583086
1009,1.5,-0.0320560207267983,1.0355344959028
1009,2,0.0359570129105397,1.2859825813777
1009,2.5,0.116755828043027,1.57372727916374
1009,3,0.213763965444725,1.89042873734248
1009,3.5,0.330273078152581,2.22131154637828
1009,4,0.469155516086139,2.54599455887471
1009,4.5,0.632634834751161,2.84108712302474
1009,5,0.822146289099151,3.08398782202961
1009,5.5,1.03828313893016,3.2567744151017
1009,6,1.28080259758337,3.34904355900907
1009,6.5,1.54867967216752,3.35910995630734
1009,7,1.84021837578387,3.29353572989416
1009,7.5,2.1532425683421,3.16539909418123
1009,8,2.48536952279636,2.99183934472405
1009,8.5,2.83432972669183,2.79141931533259
1009,9,3.19825834944091,2.58178045038516
1009,9.5,3.57587200207883,2.37794404069507
1009,10,3.96646720567194,2.19144424946949
1010,0,-0.190031975274906,0.514496699674055
1010,0.5,-0.142425128554746,0.652651824848291
1010,1,-0.0905538578645927,0.82496198583086
1010,1.5,-0.0320560207267983,1.0355344959028
1010,2,0.0359570129105397,1.2859825813777
1010,2.5,0.116755828043027,1.57372727916374
1010,3,0.213763965444725,1.89042873734248
1010,3.5,0.330273078152581,2.22131154637828
1010,4,0.469155516086139,2.54599455887471
1010,4.5,0.632634834751161,2.84108712302474
1010,5,0.822146289099151,3.08398782202961
1010,5.5,1.03828313893016,3.2567744151017
1010,6,1.28080259758337,3.34904355900907
1010,6.5,1.54867967216752,3.35910995630734
1010,7,1.84021837578387,3.29353572989416
1010,7.5,2.1532425683421,3.16539909418123
1010,8,2.48536952279636,2.99183934472405
1010,8.5,2.83432972669183,2.79141931533259
1010,9,3.19825834944091,2.58178045038516
1010,9.5,3.57587200207883,2.37794404069507
1010,10,3.96646720567194,2.19144424946949
1011,0,-0.190031975274906,0.514496699674055
1011,0.5,-0.142425128554746,0.652651824848291
1011,1,-0.0905538578645927,0.82496198583086
1011,1.5,-0.0320560207267983,1.0355344959028
1011,2,0.0359570129105397,1.2859825813777
1011,2.5,0.116755828043027,1.57372727916374
1011,3,0.213763965444725,1.89042873734248
1011,3.5,0.330273078152581,2.22131154637828
1011,4,0.469155516086139,2.54599455887471
1011,4.5,0.632634834751161,2.84108712302474
1011,5,0.822146289099151,3.08398782202961
1011,5.5,1.03828313893016,3.2567744151017
1011,6,1.28080259758337,3.34904355900907
1011,6.5,1.54867967216752,3.35910995630734
1011,7,1.84021837578387,3.29353572989416
1011,7.5,2.1532425683421,3.16539909418123
1011,8,2.48536952279636,2.99183934472405
1011,8.5,2.83432972669183,2.79141931533259
1011,9,3.19825834944091,2.58178045038516
1011,9.5,3.57587200207883,2.37794404069507
1011,10,3.96646720567194,2.19144424946949
1012,0,-0.190031975274906,0.514496699674055
1012,0.5,-0.142425128554746,0.652651824848291
1012,1,-0.0905538578645927,0.82496198583086
1012,1.5,-0.0320560207267983,1.0355344959028
1012,2,0.0359570129105397,1.2859825813777
1012,2.5,0.116755828043027,1.57372727916374
1012,3,0.213763965444725,1.89042873734248
1012,3.5,0.330273078152581,2.22131154637828
1012,4,0.469155516086139,2.54599455887471
1012,4.5,0.632634834751161,2.84108712302474
1012,5,0.822146289099151,3.08398782202961
1012,5.5,1.03828313893016,3.2567744151017
1012,6,1.28080259758337,3.34904355900907
1012,6.5,1.54867967216752,3.35910995630734
1012,7,1.84021837578387,3.29353572989416
1012,7.5,2.1532425683421,3.16539909418123
1012,8,2.48536952279636,2.99183934472405
1012,8.5,2.83432972669183,2.79141931533259
1012,9,3.19825834944091,2.58178045038516
1012,9.5,3.57587200207883,2.37794404069507
1012,10,3.96646720567194,2.19144424946949
1013,0,-0.190031975274906,0.514496699674055
1013,0.5,-0.141982255872381,0.55553412088106
1013,1,-0.0895221458531351,0.599229212234906
1013,1.5,-0.0317561939115152,0.645639617189493
1013,2,0.0323208960614665,0.694798959002343
1013,2.5,0.103834988701907,0.746710801933852
1013,3,0.18403710658383,0.801342729512191
1013,3.5,0.274308940026994,0.858619390312272
1013,4,0.376165462553062,0.918414924625162
1013,4.5,0.491252052003381,0.980545913422484
1013,5,0.621335729050643,1.0447636864126
1013,5.5,0.768287992992322,1.11074773695916
1013,6,0.934057020285563,1.17810015999968
1013,6.5,1.12062660527907,1.24634201932022
1013,7,1.32995920457466,1.31491249845186
1013,7.5,1.56392066931049,1.38317179408304
1013,8,1.82418719111988,1.45040847960008
1013,8.5,2.11212225475726,1.51585350901268
1013,9,2.42864886133048,1.5786991321097
1013,9.5,2.77409572705833,1.63812534720991
1013,10,3.14804036906233,1.69333201516071
1014,0,-0.190031975274906,0.514496699674055
1014,0.5,-0.141982255872381,0.55553412088106
1014,1,-0.0895221458531351,0.599229212234906
1014,1.5,-0.0317561939115152,0.645639617189493
1014,2,0.0323208960614665,0.694798959002343
1014,2.5,0.103834988701907,0.746710801933852
1014,3,0.18403710658383,0.801342729512191
1014,3.5,0.274308940026994,0.858619390312272
1014,4,0.376165462553062,0.918414924625162
1014,4.5,0.491252052003381,0.980545913422484
1014,5,0.621335729050643,1.0447636864126
1014,5.5,0.768287992992322,1.11074773695916
1014,6,0.934057020285563,1.17810015999968
1014,6.5,1.12062660527907,1.24634201932022
1014,7,1.32995920457466,1.31491249845186
1014,7.5,1.56392066931049,1.38317179408304
1014,8,1.82418719111988,1.45040847960008
1014,8.5,2.11212225475726,1.51585350901268
1014,9,2.42864886133048,1.5786991321097
1014,9.5,2.77409572705833,1.63812534720991
1014,10,3.14804036906233,1.69333201516071
1015,0,-0.190031975274906,0.514496699674055
1015,0.5,-0.141982255872381,0.55553412088106
1015,1,-0.0895221458531351,0.599229212234906
1015,1.5,-0.0317561939115152,0.645639617189493
1015,2,0.0323208960614665,0.694798959002343
1015,2.5,0.103834988701907,0.746710801933852
1015,3,0.18403710658383,0.801342729512191
1015,3.5,0.274308940026994,0.858619390312272
1015,4,0.376165462553062,0.918414924625162
1015,4.5,0.491252052003381,0.980545913422484
1015,5,0.621335729050643,1.0447636864126
1015,5.5,0.768287992992322,1.11074773695916
1015,6,0.934057020285563,1.17810015999968
1015,6.5,1.12062660527907,1.24634201932022
1015,7,1.32995920457466,1.31491249845186
1015,7.5,1.56392066931049,1.38317179408304
1015,8,1.82418719111988,1.45040847960008
1015,8.5,2.11212225475726,1.51585350901268
1015,9,2.42864886133048,1.5786991321097
1015,9.5,2.77409572705833,1.63812534720991
1015,10,3.14804036906233,1.69333201516071
1016,0,-0.190031975274906,0.514496699674055
1016,0.5,-0.141982255872381,0.55553412088106
1016,1,-0.0895221458531351,0.599229212234906
1016,1.5,-0.0317561939115152,0.645639617189493
1016,2,0.0323208960614665,0.694798959002343
1016,2.5,0.103834988701907,0.746710801933852
1016,3,0.18403710658383,0.801342729512191
1016,3.5,0.274308940026994,0.858619390312272
1016,4,0.376165462553062,0.918414924625162
1016,4.5,0.491252052003381,0.980545913422484
1016,5,0.621335729050643,1.0447636864126
