i1	i2	i3	sequence	generation	x1	x2	x3	compute	measure	probed	s1	s2	s3	s	bioproduct actual cost	consumer inertia	retrofit delay
268435456	167772160	905969664	1745	-1.0	0.25	0.15625	0.84375	False	False	False					12.5	0.865625	29.6875
268435456	167772160	939524096	1746	-1.0	0.25	0.15625	0.875	False	False	False					12.5	0.865625	30.75
268435456	201326592	0	699	-1.0	0.25	0.1875	0.0	False	False	False					12.5	1.01875	1.0
268435456	201326592	33554432	1407	-1.0	0.25	0.1875	0.03125	False	False	False					12.5	1.01875	2.0625
268435456	201326592	67108864	700	-1.0	0.25	0.1875	0.0625	False	False	False					12.5	1.01875	3.125
268435456	201326592	134217728	670	-1.0	0.25	0.1875	0.125	False	False	False					12.5	1.01875	5.25
268435456	201326592	201326592	671	-1.0	0.25	0.1875	0.1875	False	False	False					12.5	1.01875	7.375
268435456	201326592	234881024	2196	-1.0	0.25	0.1875	0.21875	False	False	False					12.5	1.01875	8.4375
268435456	201326592	268435456	672	-1.0	0.25	0.1875	0.25	False	False	False					12.5	1.01875	9.5
268435456	201326592	402653184	1134	-1.0	0.25	0.1875	0.375	False	False	False					12.5	1.01875	13.75
268435456	201326592	469762048	1135	-1.0	0.25	0.1875	0.4375	False	False	False					12.5	1.01875	15.875
268435456	201326592	536870912	1136	-1.0	0.25	0.1875	0.5	False	False	False					12.5	1.01875	18.0
268435456	201326592	671088640	1866	-1.0	0.25	0.1875	0.625	False	False	False					12.5	1.01875	22.25
268435456	201326592	738197504	1867	-1.0	0.25	0.1875	0.6875	False	False	False					12.5	1.01875	24.375
268435456	201326592	805306368	183	-1.0	0.25	0.1875	0.75	False	False	False					12.5	1.01875	26.5
268435456	201326592	872415232	184	-1.0	0.25	0.1875	0.8125	False	False	False					12.5	1.01875	28.625
268435456	201326592	905969664	1747	-1.0	0.25	0.1875	0.84375	False	False	False					12.5	1.01875	29.6875
268435456	201326592	939524096	185	-1.0	0.25	0.1875	0.875	False	False	False					12.5	1.01875	30.75
268435456	234881024	201326592	2197	-1.0	0.25	0.21875	0.1875	False	False	False					12.5	1.171875	7.375
268435456	234881024	234881024	2198	-1.0	0.25	0.21875	0.21875	False	False	False					12.5	1.171875	8.4375
268435456	234881024	268435456	2199	-1.0	0.25	0.21875	0.25	False	False	False					12.5	1.171875	9.5
268435456	268435456	0	68	-1.0	0.25	0.25	0.0	False	False	False					12.5	1.325	1.0
268435456	268435456	67108864	531	-1.0	0.25	0.25	0.0625	False	False	False					12.5	1.325	3.125
268435456	268435456	100663296	620	-1.0	0.25	0.25	0.09375	False	False	False					12.5	1.325	4.1875
268435456	268435456	117440512	2582	-1.0	0.25	0.25	0.109375	False	False	False					12.5	1.325	4.71875
268435456	268435456	134217728	160	-1.0	0.25	0.25	0.125	False	False	False					12.5	1.325	5.25
268435456	268435456	167772160	2484	-1.0	0.25	0.25	0.15625	False	False	False					12.5	1.325	6.3125
268435456	268435456	201326592	673	-1.0	0.25	0.25	0.1875	False	False	False					12.5	1.325	7.375
268435456	268435456	234881024	2200	-1.0	0.25	0.25	0.21875	False	False	False					12.5	1.325	8.4375
268435456	268435456	268435456	28	2.0	0.25	0.25	0.25	False	False	True	43776.88182941309	39702.9699586715	21379.522270242334	0.10574126045751954	12.5	1.325	9.5
268435456	268435456	402653184	1090	-1.0	0.25	0.25	0.375	False	False	False					12.5	1.325	13.75
268435456	268435456	469762048	1137	-1.0	0.25	0.25	0.4375	False	False	False					12.5	1.325	15.875
268435456	268435456	536870912	44	-1.0	0.25	0.25	0.5	False	False	False					12.5	1.325	18.0
268435456	268435456	603979776	2629	-1.0	0.25	0.25	0.5625	False	False	False					12.5	1.325	20.125
268435456	268435456	671088640	585	-1.0	0.25	0.25	0.625	False	False	False					12.5	1.325	22.25
268435456	268435456	738197504	1764	-1.0	0.25	0.25	0.6875	False	False	False					12.5	1.325	24.375
268435456	268435456	805306368	29	2.0	0.25	0.25	0.75	False	False	True	24700.519201345378	29673.274039991207	23413.59208165491	0.07221883284655181	12.5	1.325	26.5
268435456	268435456	872415232	186	-1.0	0.25	0.25	0.8125	False	False	False					12.5	1.325	28.625
268435456	268435456	939524096	87	-1.0	0.25	0.25	0.875	False	False	False					12.5	1.325	30.75
268435456	268435456	1073741824	45	-1.0	0.25	0.25	1.0	False	False	False					12.5	1.325	35.0
268435456	285212672	100663296	2583	-1.0	0.25	0.265625	0.09375	False	False	False					12.5	1.4015625	4.1875
268435456	285212672	117440512	2584	-1.0	0.25	0.265625	0.109375	False	False	False					12.5	1.4015625	4.71875
268435456	285212672	134217728	2585	-1.0	0.25	0.265625	0.125	False	False	False					12.5	1.4015625	5.25
268435456	301989888	67108864	621	-1.0	0.25	0.28125	0.0625	False	False	False					12.5	1.478125	3.125
268435456	301989888	100663296	622	-1.0	0.25	0.28125	0.09375	False	False	False					12.5	1.478125	4.1875
268435456	301989888	117440512	1677	-1.0	0.25	0.28125	0.109375	False	False	False					12.5	1.478125	4.71875
268435456	301989888	134217728	623	-1.0	0.25	0.28125	0.125	False	False	False					12.5	1.478125	5.25
268435456	301989888	167772160	2485	-1.0	0.25	0.28125	0.15625	False	False	False					12.5	1.478125	6.3125
268435456	301989888	201326592	2486	-1.0	0.25	0.28125	0.1875	False	False	False					12.5	1.478125	7.375
268435456	318767104	100663296	1678	-1.0	0.25	0.296875	0.09375	False	False	False					12.5	1.5546875	4.1875
268435456	318767104	117440512	1679	-1.0	0.25	0.296875	0.109375	False	False	False					12.5	1.5546875	4.71875
268435456	318767104	134217728	1680	-1.0	0.25	0.296875	0.125	False	False	False					12.5	1.5546875	5.25
268435456	335544320	0	532	-1.0	0.25	0.3125	0.0	False	False	False					12.5	1.63125	1.0
268435456	335544320	67108864	533	-1.0	0.25	0.3125	0.0625	False	False	False					12.5	1.63125	3.125
268435456	335544320	100663296	624	-1.0	0.25	0.3125	0.09375	False	False	False					12.5	1.63125	4.1875
268435456	335544320	117440512	1681	-1.0	0.25	0.3125	0.109375	False	False	False					12.5	1.63125	4.71875
268435456	335544320	134217728	534	-1.0	0.25	0.3125	0.125	False	False	False					12.5	1.63125	5.25
268435456	335544320	167772160	2487	-1.0	0.25	0.3125	0.15625	False	False	False					12.5	1.63125	6.3125
268435456	335544320	201326592	953	-1.0	0.25	0.3125	0.1875	False	False	False					12.5	1.63125	7.375
268435456	335544320	268435456	954	-1.0	0.25	0.3125	0.25	False	False	False					12.5	1.63125	9.5
268435456	335544320	536870912	2630	-1.0	0.25	0.3125	0.5	False	False	False					12.5	1.63125	18.0
268435456	335544320	603979776	2631	-1.0	0.25	0.3125	0.5625	False	False	False					12.5	1.63125	20.125
268435456	335544320	637534208	2683	-1.0	0.25	0.3125	0.59375	False	False	False					12.5	1.63125	21.1875
268435456	335544320	671088640	1765	-1.0	0.25	0.3125	0.625	False	False	False					12.5	1.63125	22.25
268435456	335544320	738197504	1766	-1.0	0.25	0.3125	0.6875	False	False	False					12.5	1.63125	24.375
268435456	335544320	805306368	1767	-1.0	0.25	0.3125	0.75	False	False	False					12.5	1.63125	26.5
268435456	369098752	603979776	2684	-1.0	0.25	0.34375	0.5625	False	False	False					12.5	1.784375	20.125
268435456	369098752	637534208	2685	-1.0	0.25	0.34375	0.59375	False	False	False					12.5	1.784375	21.1875
268435456	369098752	671088640	2686	-1.0	0.25	0.34375	0.625	False	False	False					12.5	1.784375	22.25
268435456	402653184	0	255	-1.0	0.25	0.375	0.0	False	False	False					12.5	1.9375	1.0
268435456	402653184	67108864	535	-1.0	0.25	0.375	0.0625	False	False	False					12.5	1.9375	3.125
268435456	402653184	134217728	256	-1.0	0.25	0.375	0.125	False	False	False					12.5	1.9375	5.25
268435456	402653184	201326592	955	-1.0	0.25	0.375	0.1875	False	False	False					12.5	1.9375	7.375
268435456	402653184	268435456	257	-1.0	0.25	0.375	0.25	False	False	False					12.5	1.9375	9.5
268435456	402653184	536870912	709	-1.0	0.25	0.375	0.5	False	False	False					12.5	1.9375	18.0
268435456	402653184	603979776	2632	-1.0	0.25	0.375	0.5625	False	False	False					12.5	1.9375	20.125
268435456	402653184	637534208	2687	-1.0	0.25	0.375	0.59375	False	False	False					12.5	1.9375	21.1875
268435456	402653184	671088640	710	-1.0	0.25	0.375	0.625	False	False	False					12.5	1.9375	22.25
268435456	402653184	738197504	1768	-1.0	0.25	0.375	0.6875	False	False	False					12.5	1.9375	24.375
268435456	402653184	805306368	658	-1.0	0.25	0.375	0.75	False	False	False					12.5	1.9375	26.5
268435456	402653184	939524096	659	-1.0	0.25	0.375	0.875	False	False	False					12.5	1.9375	30.75
268435456	402653184	1073741824	660	-1.0	0.25	0.375	1.0	False	False	False					12.5	1.9375	35.0
268435456	469762048	0	2645	-1.0	0.25	0.4375	0.0	False	False	False					12.5	2.24375	1.0
268435456	469762048	33554432	2804	-1.0	0.25	0.4375	0.03125	False	False	False					12.5	2.24375	2.0625
268435456	469762048	67108864	2646	-1.0	0.25	0.4375	0.0625	False	False	False					12.5	2.24375	3.125
268435456	469762048	134217728	1416	-1.0	0.25	0.4375	0.125	False	False	False					12.5	2.24375	5.25
268435456	469762048	201326592	1417	-1.0	0.25	0.4375	0.1875	False	False	False					12.5	2.24375	7.375
268435456	469762048	268435456	1418	-1.0	0.25	0.4375	0.25	False	False	False					12.5	2.24375	9.5
268435456	503316480	0	2805	-1.0	0.25	0.46875	0.0	False	False	False					12.5	2.396875	1.0
268435456	503316480	33554432	2806	-1.0	0.25	0.46875	0.03125	False	False	False					12.5	2.396875	2.0625
268435456	503316480	67108864	2807	-1.0	0.25	0.46875	0.0625	False	False	False					12.5	2.396875	3.125
268435456	536870912	0	69	-1.0	0.25	0.5	0.0	False	False	False					12.5	2.55	1.0
268435456	536870912	33554432	2808	-1.0	0.25	0.5	0.03125	False	False	False					12.5	2.55	2.0625
268435456	536870912	67108864	2647	-1.0	0.25	0.5	0.0625	False	False	False					12.5	2.55	3.125
268435456	536870912	134217728	258	-1.0	0.25	0.5	0.125	False	False	False					12.5	2.55	5.25
268435456	536870912	201326592	1419	-1.0	0.25	0.5	0.1875	False	False	False					12.5	2.55	7.375
268435456	536870912	268435456	70	-1.0	0.25	0.5	0.25	False	False	False					12.5	2.55	9.5
268435456	536870912	536870912	46	-1.0	0.25	0.5	0.5	False	False	False					12.5	2.55	18.0
268435456	536870912	671088640	711	-1.0	0.25	0.5	0.625	False	False	False					12.5	2.55	22.25
268435456	536870912	805306368	47	-1.0	0.25	0.5	0.75	False	False	False					12.5	2.55	26.5
268435456	536870912	939524096	661	-1.0	0.25	0.5	0.875	False	False	False					12.5	2.55	30.75
268435456	536870912	1073741824	48	-1.0	0.25	0.5	1.0	False	False	False					12.5	2.55	35.0
268435456	671088640	536870912	1910	-1.0	0.25	0.625	0.5	False	False	False					12.5	3.1625	18.0
268435456	671088640	671088640	1911	-1.0	0.25	0.625	0.625	False	False	False					12.5	3.1625	22.25
268435456	671088640	805306368	1912	-1.0	0.25	0.625	0.75	False	False	False					12.5	3.1625	26.5
268435456	805306368	0	922	-1.0	0.25	0.75	0.0	False	False	False					12.5	3.775	1.0
268435456	805306368	134217728	2765	-1.0	0.25	0.75	0.125	False	False	False					12.5	3.775	5.25
268435456	805306368	268435456	30	2.0	0.25	0.75	0.25	False	False	True	30360.005999987337	35381.91240424236	6633.073298751791	0.08611252045425029	12.5	3.775	9.5
268435456	805306368	536870912	344	-1.0	0.25	0.75	0.5	False	False	False					12.5	3.775	18.0
268435456	805306368	671088640	933	-1.0	0.25	0.75	0.625	False	False	False					12.5	3.775	22.25
268435456	805306368	805306368	31	2.0	0.25	0.75	0.75	False	False	True	10810.182677415407	18834.573355008768	10122.859858648162	0.04583959636635701	12.5	3.775	26.5
268435456	805306368	939524096	732	-1.0	0.25	0.75	0.875	False	False	False					12.5	3.775	30.75
268435456	805306368	1073741824	345	-1.0	0.25	0.75	1.0	False	False	False					12.5	3.775	35.0
268435456	939524096	0	2766	-1.0	0.25	0.875	0.0	False	False	False					12.5	4.3875	1.0
268435456	939524096	134217728	2767	-1.0	0.25	0.875	0.125	False	False	False					12.5	4.3875	5.25
268435456	939524096	268435456	2768	-1.0	0.25	0.875	0.25	False	False	False					12.5	4.3875	9.5
268435456	939524096	536870912	934	-1.0	0.25	0.875	0.5	False	False	False					12.5	4.3875	18.0
268435456	939524096	671088640	935	-1.0	0.25	0.875	0.625	False	False	False					12.5	4.3875	22.25
268435456	939524096	805306368	733	-1.0	0.25	0.875	0.75	False	False	False					12.5	4.3875	26.5
268435456	939524096	939524096	734	-1.0	0.25	0.875	0.875	False	False	False					12.5	4.3875	30.75
268435456	939524096	1073741824	735	-1.0	0.25	0.875	1.0	False	False	False					12.5	4.3875	35.0
268435456	1073741824	0	923	-1.0	0.25	1.0	0.0	False	False	False					12.5	5.0	1.0
268435456	1073741824	134217728	2769	-1.0	0.25	1.0	0.125	False	False	False					12.5	5.0	5.25
268435456	1073741824	268435456	924	-1.0	0.25	1.0	0.25	False	False	False					12.5	5.0	9.5
268435456	1073741824	536870912	346	-1.0	0.25	1.0	0.5	False	False	False					12.5	5.0	18.0
268435456	1073741824	671088640	936	-1.0	0.25	1.0	0.625	False	False	False					12.5	5.0	22.25
268435456	1073741824	805306368	347	-1.0	0.25	1.0	0.75	False	False	False					12.5	5.0	26.5
268435456	1073741824	939524096	736	-1.0	0.25	1.0	0.875	False	False	False					12.5	5.0	30.75
268435456	1073741824	1073741824	348	-1.0	0.25	1.0	1.0	False	False	False					12.5	5.0	35.0
276824064	276824064	109051904	2595	115.0	0.2578125	0.2578125	0.1015625	False	False	False	48675.96967484404	44953.37521063506	11916.764589887176	0.00367421268680888	12.734375	1.36328125	4.453125
276824064	276824064	125829120	2596	115.0	0.2578125	0.2578125	0.1171875	False	False	False	48469.75098148238	45131.98448199696	12492.690980858599	0.0036586466622495757	12.734375	1.36328125	4.984375
276824064	293601280	109051904	2597	115.0	0.2578125	0.2734375	0.1015625	False	False	False	48619.42679257143	45050.77058084545	11398.322849711283	0.00366994465523637	12.734375	1.43984375	4.453125
276824064	293601280	125829120	2598	115.0	0.2578125	0.2734375	0.1171875	False	False	False	48458.45684089168	45206.89300677395	12255.572494072272	0.003657794145598708	12.734375	1.43984375	4.984375
276824064	310378496	109051904	1695	76.0	0.2578125	0.2890625	0.1015625	False	False	False	48578.847265023694	45133.328694636155	10967.29847642777	0.0036668815870337934	12.734375	1.51640625	4.453125
276824064	310378496	125829120	1696	76.0	0.2578125	0.2890625	0.1171875	False	False	False	48478.69943472917	45268.787965452066	12026.386242787565	0.0036593221191673587	12.734375	1.51640625	4.984375
276824064	327155712	109051904	1697	76.0	0.2578125	0.3046875	0.1015625	False	False	False	48445.16219471979	45202.59647907834	10647.084461110986	0.0036567906246014335	12.734375	1.59296875	4.453125
276824064	327155712	125829120	1698	76.0	0.2578125	0.3046875	0.1171875	False	False	False	48494.179456481914	45319.17030289096	11795.875475583643	0.003660490599070193	12.734375	1.59296875	4.984375
285212672	83886080	150994944	1579	71.0	0.265625	0.078125	0.140625	False	False	False	48198.70449205728	43034.246325462926	19041.560384361866	0.007276374470419275	12.96875	0.4828125	5.78125
285212672	83886080	184549376	1580	71.0	0.265625	0.078125	0.171875	False	False	False	48950.32085282481	43513.309160729936	19919.798482026697	0.007389843123916788	12.96875	0.4828125	6.84375
285212672	117440512	150994944	1581	71.0	0.265625	0.109375	0.140625	False	False	False	48588.93045630776	43830.92433431196	18163.189241896234	0.0073352853949739975	12.96875	0.6359375	5.78125
285212672	117440512	184549376	1582	71.0	0.265625	0.109375	0.171875	False	False	False	48596.61516882602	44284.72148723539	18590.839779765767	0.00733644552669475	12.96875	0.6359375	6.84375
285212672	150994944	889192448	1756	79.0	0.265625	0.140625	0.828125	False	False	False	3586.193504135422	28914.257256794535	27470.749100898764	0.004398221082918756	12.96875	0.7890625	29.15625
285212672	150994944	922746880	1757	79.0	0.265625	0.140625	0.859375	False	False	False	2420.238395589664	28423.12010929324	27646.257556484055	0.004323512964444187	12.96875	0.7890625	30.21875
285212672	184549376	889192448	1758	79.0	0.265625	0.171875	0.828125	False	False	False	3128.7900233936084	26536.507561624738	25257.069045760716	0.004036535539820741	12.96875	0.9421875	29.15625
285212672	184549376	922746880	1759	79.0	0.265625	0.171875	0.859375	False	False	False	2168.037684616525	26042.354487750657	25352.16338463766	0.003961368661128349	12.96875	0.9421875	30.21875
285212672	218103808	218103808	2214	99.0	0.265625	0.203125	0.203125	False	False	False	48193.25291564779	45370.85917683883	16766.922779681212	0.0072755514667342674	12.96875	1.0953125	7.90625
285212672	218103808	251658240	2215	99.0	0.265625	0.203125	0.234375	False	False	False	47501.28664026315	45293.054033191205	16882.642539675307	0.007171087958976924	12.96875	1.0953125	8.96875
285212672	251658240	218103808	2216	99.0	0.265625	0.234375	0.203125	False	False	False	47880.926193633	45420.91268975286	15906.571320978794	0.0072284006934832425	12.96875	1.2484375	7.90625
285212672	251658240	251658240	2217	99.0	0.265625	0.234375	0.234375	False	False	False	47154.99510488072	45285.06963187177	16280.727572662712	0.007118809647475954	12.96875	1.2484375	8.96875
285212672	268435456	100663296	2586	-1.0	0.265625	0.25	0.09375	False	False	False					12.96875	1.325	4.1875
285212672	268435456	117440512	2587	-1.0	0.265625	0.25	0.109375	False	False	False					12.96875	1.325	4.71875
285212672	268435456	125829120	3006	-1.0	0.265625	0.25	0.1171875	False	False	False					12.96875	1.325	4.984375
285212672	268435456	134217728	2588	-1.0	0.265625	0.25	0.125	False	False	False					12.96875	1.325	5.25
285212672	276824064	117440512	3007	-1.0	0.265625	0.2578125	0.109375	False	False	False					12.96875	1.36328125	4.71875
285212672	276824064	125829120	3008	-1.0	0.265625	0.2578125	0.1171875	False	False	False					12.96875	1.36328125	4.984375
285212672	276824064	134217728	3009	-1.0	0.265625	0.2578125	0.125	False	False	False					12.96875	1.36328125	5.25
285212672	285212672	83886080	638	28.0	0.265625	0.265625	0.078125	False	False	False	48078.64780311876	44622.3349176453	10214.131048560625	0.0072582499702775905	12.96875	1.4015625	3.65625
285212672	285212672	100663296	2589	-1.0	0.265625	0.265625	0.09375	False	False	False					12.96875	1.4015625	4.1875
285212672	285212672	117440512	639	28.0	0.265625	0.265625	0.109375	False	False	True	48466.79797317687	45075.038663297535	11723.972643104984	0.007316847520105204	12.96875	1.4015625	4.71875
285212672	285212672	125829120	3010	-1.0	0.265625	0.265625	0.1171875	False	False	False					12.96875	1.4015625	4.984375
285212672	285212672	134217728	2590	-1.0	0.265625	0.265625	0.125	False	False	False					12.96875	1.4015625	5.25
285212672	285212672	150994944	2496	111.0	0.265625	0.265625	0.140625	False	False	False	48434.633481776174	45336.3232454263	13445.662969471085	0.007311991769591813	12.96875	1.4015625	5.78125
285212672	285212672	184549376	2497	111.0	0.265625	0.265625	0.171875	False	False	False	48105.291232977834	45444.92925411177	14477.217287621233	0.00726227222720076	12.96875	1.4015625	6.84375
285212672	301989888	100663296	1682	-1.0	0.265625	0.28125	0.09375	False	False	False					12.96875	1.478125	4.1875
285212672	301989888	117440512	1683	-1.0	0.265625	0.28125	0.109375	False	False	False					12.96875	1.478125	4.71875
285212672	301989888	134217728	1684	-1.0	0.265625	0.28125	0.125	False	False	False					12.96875	1.478125	5.25
285212672	318767104	83886080	640	28.0	0.265625	0.296875	0.078125	False	False	False	48265.62621711489	44849.1071140888	9800.198912931986	0.007286477387849471	12.96875	1.5546875	3.65625
285212672	318767104	100663296	1685	-1.0	0.265625	0.296875	0.09375	False	False	False					12.96875	1.5546875	4.1875
285212672	318767104	117440512	641	28.0	0.265625	0.296875	0.109375	False	False	True	48403.44882632892	45219.39278195314	11085.33218021369	0.007307283941172844	12.96875	1.5546875	4.71875
285212672	318767104	134217728	1686	-1.0	0.265625	0.296875	0.125	False	False	False					12.96875	1.5546875	5.25
285212672	318767104	150994944	2498	111.0	0.265625	0.296875	0.140625	False	False	False	48335.69302641425	45404.090588370964	12664.053869472367	0.007297055106644664	12.96875	1.5546875	5.78125
285212672	318767104	184549376	2499	111.0	0.265625	0.296875	0.171875	False	False	False	47994.19526506334	45439.437253941054	13899.99695059765	0.0072455004929141515	12.96875	1.5546875	6.84375
285212672	335544320	100663296	1687	-1.0	0.265625	0.3125	0.09375	False	False	False					12.96875	1.63125	4.1875
285212672	335544320	117440512	1688	-1.0	0.265625	0.3125	0.109375	False	False	False					12.96875	1.63125	4.71875
285212672	335544320	134217728	1689	-1.0	0.265625	0.3125	0.125	False	False	False					12.96875	1.63125	5.25
285212672	352321536	620756992	2701	120.0	0.265625	0.328125	0.578125	False	False	False	18605.20376232277	31195.879813863292	16953.678653390063	0.004745284482979108	12.96875	1.7078125	20.65625
285212672	352321536	654311424	2702	120.0	0.265625	0.328125	0.609375	False	False	False	14945.662291887833	29014.865981717743	17495.09373639192	0.004413524931506423	12.96875	1.7078125	21.71875
285212672	385875968	620756992	2703	120.0	0.265625	0.359375	0.578125	False	False	False	17177.199416170937	29950.011484999388	16402.899855994205	0.004555772288289676	12.96875	1.8609375	20.65625
285212672	385875968	654311424	2704	120.0	0.265625	0.359375	0.609375	False	False	False	13805.252324076884	27653.915275606472	16811.05647022531	0.0042065072642265494	12.96875	1.8609375	21.71875
285212672	486539264	16777216	2822	125.0	0.265625	0.453125	0.015625	False	False	False	46902.40417520379	44507.295456417625	5367.412272310537	0.007080676958816997	12.96875	2.3203125	1.53125
285212672	486539264	50331648	2823	125.0	0.265625	0.453125	0.046875	False	False	False	47765.54986184061	45087.03926336877	6278.116016299737	0.007210982768997677	12.96875	2.3203125	2.59375
285212672	520093696	16777216	2824	125.0	0.265625	0.484375	0.015625	False	False	False	46993.03598766849	44657.08196095208	5206.264992745711	0.007094359297655267	12.96875	2.4734375	1.53125
285212672	520093696	50331648	2825	125.0	0.265625	0.484375	0.046875	False	False	False	47723.146442281024	45153.11634210831	5913.418245887679	0.007204581286576242	12.96875	2.4734375	2.59375
289406976	272629760	121634816	3024	134.0	0.26953125	0.25390625	0.11328125	False	False	False	48528.11812672901	45075.78120922313	12374.607151061604	0.001831526197415799	13.0859375	1.344140625	4.8515625
289406976	272629760	130023424	3025	134.0	0.26953125	0.25390625	0.12109375	False	False	False	48478.957685185356	45156.05065745517	12938.246134634031	0.0018296708063551236	13.0859375	1.344140625	5.1171875
289406976	281018368	121634816	3026	134.0	0.26953125	0.26171875	0.11328125	False	False	False	48493.8426143603	45119.270250104826	12224.460348896768	0.0018302325865927045	13.0859375	1.382421875	4.8515625
289406976	281018368	130023424	3027	134.0	0.26953125	0.26171875	0.12109375	False	False	False	48466.98758136333	45194.26206134023	12807.413566176374	0.0018292190361323723	13.0859375	1.382421875	5.1171875
293601280	268435456	117440512	3011	-1.0	0.2734375	0.25	0.109375	False	False	False					13.203125	1.325	4.71875
293601280	268435456	125829120	3012	-1.0	0.2734375	0.25	0.1171875	False	False	False					13.203125	1.325	4.984375
293601280	268435456	134217728	3013	-1.0	0.2734375	0.25	0.125	False	False	False					13.203125	1.325	5.25
293601280	276824064	109051904	2599	115.0	0.2734375	0.2578125	0.1015625	False	False	False	48675.96967484404	44953.37521063506	11916.764589887176	0.00367421268680888	13.203125	1.36328125	4.453125
293601280	276824064	117440512	3014	-1.0	0.2734375	0.2578125	0.109375	False	False	False					13.203125	1.36328125	4.71875
293601280	276824064	125829120	2600	115.0	0.2734375	0.2578125	0.1171875	False	False	True	48469.75098148238	45131.98448199696	12492.690980858599	0.0036586466622495757	13.203125	1.36328125	4.984375
293601280	276824064	134217728	3015	-1.0	0.2734375	0.2578125	0.125	False	False	False					13.203125	1.36328125	5.25
293601280	285212672	117440512	3016	-1.0	0.2734375	0.265625	0.109375	False	False	False					13.203125	1.4015625	4.71875
293601280	285212672	125829120	3017	-1.0	0.2734375	0.265625	0.1171875	False	False	False					13.203125	1.4015625	4.984375
293601280	285212672	134217728	3018	-1.0	0.2734375	0.265625	0.125	False	False	False					13.203125	1.4015625	5.25
293601280	293601280	109051904	2601	115.0	0.2734375	0.2734375	0.1015625	False	False	False	48619.42679257143	45050.77058084545	11398.322849711283	0.00366994465523637	13.203125	1.43984375	4.453125
293601280	293601280	125829120	2602	115.0	0.2734375	0.2734375	0.1171875	False	False	False	48458.45684089168	45206.89300677395	12255.572494072272	0.003657794145598708	13.203125	1.43984375	4.984375
293601280	310378496	109051904	1699	76.0	0.2734375	0.2890625	0.1015625	False	False	False	48578.847265023694	45133.328694636155	10967.29847642777	0.0036668815870337934	13.203125	1.51640625	4.453125
293601280	310378496	125829120	1700	76.0	0.2734375	0.2890625	0.1171875	False	False	False	48478.69943472917	45268.787965452066	12026.386242787565	0.0036593221191673587	13.203125	1.51640625	4.984375
293601280	327155712	109051904	1701	76.0	0.2734375	0.3046875	0.1015625	False	False	False	48445.16219471979	45202.59647907834	10647.084461110986	0.0036567906246014335	13.203125	1.59296875	4.453125
293601280	327155712	125829120	1702	76.0	0.2734375	0.3046875	0.1171875	False	False	False	48494.179456481914	45319.17030289096	11795.875475583643	0.003660490599070193	13.203125	1.59296875	4.984375
297795584	272629760	121634816	3028	134.0	0.27734375	0.25390625	0.11328125	False	False	False	48528.11812672901	45075.78120922313	12374.607151061604	0.001831526197415799	13.3203125	1.344140625	4.8515625
297795584	272629760	130023424	3029	134.0	0.27734375	0.25390625	0.12109375	False	False	False	48478.957685185356	45156.05065745517	12938.246134634031	0.0018296708063551236	13.3203125	1.344140625	5.1171875
297795584	281018368	121634816	3030	134.0	0.27734375	0.26171875	0.11328125	False	False	False	48493.8426143603	45119.270250104826	12224.460348896768	0.0018302325865927045	13.3203125	1.382421875	4.8515625
297795584	281018368	130023424	3031	134.0	0.27734375	0.26171875	0.12109375	False	False	False	48466.98758136333	45194.26206134023	12807.413566176374	0.0018292190361323723	13.3203125	1.382421875	5.1171875
301989888	33554432	167772160	523	23.0	0.28125	0.03125	0.15625	False	False	False	48111.626993332895	39506.87252660809	21789.153440179085	0.014526457425523217	13.4375	0.253125	6.3125
301989888	33554432	234881024	524	23.0	0.28125	0.03125	0.21875	False	False	False	49122.10774314651	39787.598739975656	23314.26052326638	0.014831554270273705	13.4375	0.253125	8.4375
301989888	67108864	134217728	1566	-1.0	0.28125	0.0625	0.125	False	False	False					13.4375	0.40625	5.25
301989888	67108864	167772160	1567	-1.0	0.28125	0.0625	0.15625	False	False	False					13.4375	0.40625	6.3125
301989888	67108864	201326592	1568	-1.0	0.28125	0.0625	0.1875	False	False	False					13.4375	0.40625	7.375
301989888	100663296	134217728	1569	-1.0	0.28125	0.09375	0.125	False	False	False					13.4375	0.559375	5.25
301989888	100663296	167772160	525	23.0	0.28125	0.09375	0.15625	False	False	True	48633.37669717306	43549.13020231995	18815.188914634797	0.014683990548663362	13.4375	0.559375	6.3125
301989888	100663296	201326592	1570	-1.0	0.28125	0.09375	0.1875	False	False	False					13.4375	0.559375	7.375
301989888	100663296	234881024	526	23.0	0.28125	0.09375	0.21875	False	False	False	49212.99968942616	44072.17174739414	20270.1915127321	0.014858997490768766	13.4375	0.559375	8.4375
301989888	134217728	134217728	1571	-1.0	0.28125	0.125	0.125	False	False	False					13.4375	0.7125	5.25
301989888	134217728	167772160	1572	-1.0	0.28125	0.125	0.15625	False	False	False					13.4375	0.7125	6.3125
301989888	134217728	201326592	1573	-1.0	0.28125	0.125	0.1875	False	False	False					13.4375	0.7125	7.375
301989888	134217728	872415232	1748	-1.0	0.28125	0.125	0.8125	False	False	False					13.4375	0.7125	28.625
301989888	134217728	905969664	1749	-1.0	0.28125	0.125	0.84375	False	False	False					13.4375	0.7125	29.6875
301989888	134217728	939524096	1750	-1.0	0.28125	0.125	0.875	False	False	False					13.4375	0.7125	30.75
