i1	i2	i3	sequence	generation	x1	x2	x3	compute	measure	probed	s1	s2	s3	s	bioproduct actual cost	consumer inertia	retrofit delay
318767104	251658240	218103808	2220	99.0	0.296875	0.234375	0.203125	False	False	False	47880.926193633	45420.91268975286	15906.571320978794	0.0072284006934832425	13.90625	1.2484375	7.90625
318767104	251658240	251658240	2221	99.0	0.296875	0.234375	0.234375	False	False	False	47154.99510488072	45285.06963187177	16280.727572662712	0.007118809647475954	13.90625	1.2484375	8.96875
318767104	251658240	419430400	16645	739.0	0.296875	0.234375	0.390625	False	False	False	42037.67111464162	42361.25706763588	17662.74676765651	0.0064436783652824245	13.90625	1.2484375	14.28125
318767104	251658240	452984832	16646	739.0	0.296875	0.234375	0.421875	False	False	False	40016.65455763329	41371.231169294595	17715.50367019341	0.006293083012268576	13.90625	1.2484375	15.34375
318767104	268435456	603979776	17413	-1.0	0.296875	0.25	0.5625	False	False	False					13.90625	1.325	20.125
318767104	268435456	620756992	17414	-1.0	0.296875	0.25	0.578125	False	False	False					13.90625	1.325	20.65625
318767104	268435456	637534208	17415	-1.0	0.296875	0.25	0.59375	False	False	False					13.90625	1.325	21.1875
318767104	285212672	16777216	20456	911.0	0.296875	0.265625	0.015625	False	False	False	45669.763986576916	42717.62156827995	6833.140898480821	0.006894589973818979	13.90625	1.4015625	1.53125
318767104	285212672	50331648	20457	911.0	0.296875	0.265625	0.046875	False	False	False	47306.40622420378	43883.53177867519	8693.364942840832	0.007141667606310958	13.90625	1.4015625	2.59375
318767104	285212672	83886080	642	28.0	0.296875	0.265625	0.078125	False	False	False	48078.64780311876	44622.334917645305	10214.131048560625	0.0072582499702775905	13.90625	1.4015625	3.65625
318767104	285212672	117440512	643	28.0	0.296875	0.265625	0.109375	False	False	False	48466.79797317687	45075.03866329754	11723.972643104982	0.007316847520105204	13.90625	1.4015625	4.71875
318767104	285212672	150994944	2500	111.0	0.296875	0.265625	0.140625	False	False	False	48434.633481776174	45336.3232454263	13445.662969471085	0.007311991769591813	13.90625	1.4015625	5.78125
318767104	285212672	184549376	2501	111.0	0.296875	0.265625	0.171875	False	False	False	48105.29123297784	45444.92925411177	14477.217287621233	0.007262272227200761	13.90625	1.4015625	6.84375
318767104	285212672	218103808	13057	581.0	0.296875	0.265625	0.203125	False	False	False	47578.59552124531	45403.839132634304	15032.595977704746	0.007182758985695246	13.90625	1.4015625	7.90625
318767104	285212672	251658240	13058	581.0	0.296875	0.265625	0.234375	False	False	False	46904.28955127053	45207.81424182362	15714.057225673934	0.007080961586846396	13.90625	1.4015625	8.96875
318767104	285212672	603979776	17416	-1.0	0.296875	0.265625	0.5625	False	False	False					13.90625	1.4015625	20.125
318767104	285212672	620756992	10173	451.0	0.296875	0.265625	0.578125	False	False	True	22369.65431300442	33566.53703856844	18171.732908957332	0.005105891172387382	13.90625	1.4015625	20.65625
318767104	285212672	637534208	17417	-1.0	0.296875	0.265625	0.59375	False	False	False					13.90625	1.4015625	21.1875
318767104	285212672	654311424	10174	451.0	0.296875	0.265625	0.609375	False	False	False	17956.965123426322	31701.342964393072	18820.98287624936	0.0048221717661472135	13.90625	1.4015625	21.71875
318767104	285212672	687865856	9973	442.0	0.296875	0.265625	0.640625	False	False	False	14187.498808056742	29727.543242816977	19474.53668829944	0.00452193207913761	13.90625	1.4015625	22.78125
318767104	285212672	721420288	9974	442.0	0.296875	0.265625	0.671875	False	False	False	11014.623005880962	27708.00243225282	19919.72063441095	0.0042147345989481146	13.90625	1.4015625	23.84375
318767104	285212672	754974720	18621	826.0	0.296875	0.265625	0.703125	False	False	False	8389.524122373958	25756.12766649771	20112.951369888404	0.003917829972634606	13.90625	1.4015625	24.90625
318767104	285212672	788529152	18622	826.0	0.296875	0.265625	0.734375	False	False	False	6262.720150996023	24033.53752388425	20123.880408109206	0.0036558024124872606	13.90625	1.4015625	25.96875
318767104	285212672	822083584	18120	804.0	0.296875	0.265625	0.765625	False	False	False	4584.665436340812	22639.382662531327	20059.436957182814	0.0034437339768501945	13.90625	1.4015625	27.03125
318767104	285212672	855638016	18121	804.0	0.296875	0.265625	0.796875	False	False	False	3306.9658853539026	21610.950573919254	20002.998874335783	0.003287296560723212	13.90625	1.4015625	28.09375
318767104	301989888	234881024	16110	-1.0	0.296875	0.28125	0.21875	False	False	False					13.90625	1.478125	8.4375
318767104	301989888	251658240	16111	-1.0	0.296875	0.28125	0.234375	False	False	False					13.90625	1.478125	8.96875
318767104	301989888	268435456	16112	-1.0	0.296875	0.28125	0.25	False	False	False					13.90625	1.478125	9.5
318767104	301989888	603979776	17418	-1.0	0.296875	0.28125	0.5625	False	False	False					13.90625	1.478125	20.125
318767104	301989888	620756992	17419	-1.0	0.296875	0.28125	0.578125	False	False	False					13.90625	1.478125	20.65625
318767104	301989888	637534208	17420	-1.0	0.296875	0.28125	0.59375	False	False	False					13.90625	1.478125	21.1875
318767104	318767104	16777216	20458	911.0	0.296875	0.296875	0.015625	False	False	False	45973.905582663974	43146.3731292623	6623.271387547661	0.006940505069846614	13.90625	1.5546875	1.53125
318767104	318767104	50331648	20459	911.0	0.296875	0.296875	0.046875	False	False	False	47375.76092038568	44200.93629930018	8028.63430076952	0.007152137820106533	13.90625	1.5546875	2.59375
318767104	318767104	83886080	644	28.0	0.296875	0.296875	0.078125	False	False	False	48265.62621711489	44849.1071140888	9800.198912931986	0.007286477387849471	13.90625	1.5546875	3.65625
318767104	318767104	117440512	645	28.0	0.296875	0.296875	0.109375	False	False	False	48403.44882632892	45219.39278195314	11085.33218021369	0.007307283941172844	13.90625	1.5546875	4.71875
318767104	318767104	150994944	2502	111.0	0.296875	0.296875	0.140625	False	False	False	48335.69302641425	45404.090588370964	12664.053869472367	0.007297055106644664	13.90625	1.5546875	5.78125
318767104	318767104	184549376	2503	111.0	0.296875	0.296875	0.171875	False	False	False	47994.19526506334	45439.437253941054	13899.99695059765	0.0072455004929141515	13.90625	1.5546875	6.84375
318767104	318767104	218103808	13059	581.0	0.296875	0.296875	0.203125	False	False	False	47141.12229124909	45332.04003005385	14336.530684564335	0.007116715321746542	13.90625	1.5546875	7.90625
318767104	318767104	234881024	16113	-1.0	0.296875	0.296875	0.21875	False	False	False					13.90625	1.5546875	8.4375
318767104	318767104	251658240	13060	581.0	0.296875	0.296875	0.234375	False	False	True	46433.89476049318	45075.578991166214	14980.143423516583	0.007009947880509237	13.90625	1.5546875	8.96875
318767104	318767104	268435456	16114	-1.0	0.296875	0.296875	0.25	False	False	False					13.90625	1.5546875	9.5
318767104	318767104	620756992	10175	451.0	0.296875	0.296875	0.578125	False	False	False	20306.978133099474	32408.056694428094	17521.94829588725	0.004929671785927171	13.90625	1.5546875	20.65625
318767104	318767104	654311424	10176	451.0	0.296875	0.296875	0.609375	False	False	False	16306.063804174659	30373.122334165986	18159.814462016053	0.004620132753809809	13.90625	1.5546875	21.71875
318767104	318767104	687865856	9975	442.0	0.296875	0.296875	0.640625	False	False	False	12891.45717105396	28243.4631645258	18655.707950845357	0.004296184890437263	13.90625	1.5546875	22.78125
318767104	318767104	721420288	9976	442.0	0.296875	0.296875	0.671875	False	False	False	10019.873476465385	26112.891025523793	18902.88340984074	0.003972098152977115	13.90625	1.5546875	23.84375
318767104	318767104	754974720	18623	826.0	0.296875	0.296875	0.703125	False	False	False	7646.4156262224	24128.560478461743	18930.763311379433	0.0036702565953657	13.90625	1.5546875	24.90625
318767104	318767104	788529152	18624	826.0	0.296875	0.296875	0.734375	False	False	False	5725.813863043152	22430.817316128363	18838.35126665239	0.00341200857247377	13.90625	1.5546875	25.96875
318767104	318767104	822083584	18122	804.0	0.296875	0.296875	0.765625	False	False	False	4213.069491119188	21087.516462182302	18725.5235992415	0.003207675669018677	13.90625	1.5546875	27.03125
318767104	318767104	855638016	18123	804.0	0.296875	0.296875	0.796875	False	False	False	3064.475478926206	20121.946983188238	18653.10139293671	0.0030608004440451347	13.90625	1.5546875	28.09375
318767104	335544320	234881024	16115	-1.0	0.296875	0.3125	0.21875	False	False	False					13.90625	1.63125	8.4375
318767104	335544320	251658240	16116	-1.0	0.296875	0.3125	0.234375	False	False	False					13.90625	1.63125	8.96875
318767104	335544320	268435456	16117	-1.0	0.296875	0.3125	0.25	False	False	False					13.90625	1.63125	9.5
318767104	352321536	83886080	12789	567.0	0.296875	0.328125	0.078125	False	False	False	48241.63653185413	45025.78418361664	9185.398445881072	0.007282855756620491	13.90625	1.7078125	3.65625
318767104	352321536	117440512	12790	567.0	0.296875	0.328125	0.109375	False	False	False	48421.606826354466	45316.45651615765	10693.632622947409	0.007310025185138054	13.90625	1.7078125	4.71875
318767104	352321536	620756992	2705	120.0	0.296875	0.328125	0.578125	False	False	False	18605.20376232277	31195.879813863285	16953.678653390063	0.004745284482979106	13.90625	1.7078125	20.65625
318767104	352321536	654311424	2706	120.0	0.296875	0.328125	0.609375	False	False	False	14945.662291887833	29014.865981717743	17495.09373639192	0.004413524931506423	13.90625	1.7078125	21.71875
318767104	369098752	603979776	14769	-1.0	0.296875	0.34375	0.5625	False	False	False					13.90625	1.784375	20.125
318767104	369098752	620756992	14770	-1.0	0.296875	0.34375	0.578125	False	False	False					13.90625	1.784375	20.65625
318767104	369098752	637534208	14771	-1.0	0.296875	0.34375	0.59375	False	False	False					13.90625	1.784375	21.1875
318767104	385875968	83886080	12791	567.0	0.296875	0.359375	0.078125	False	False	False	48192.14875962494	45159.65656172455	8592.045190964442	0.0072753847765134275	13.90625	1.8609375	3.65625
318767104	385875968	117440512	12792	567.0	0.296875	0.359375	0.109375	False	False	False	48503.18850019709	45372.508583328454	10280.82042571018	0.007322341259087725	13.90625	1.8609375	4.71875
318767104	385875968	603979776	14772	-1.0	0.296875	0.359375	0.5625	False	False	False					13.90625	1.8609375	20.125
318767104	385875968	620756992	2707	120.0	0.296875	0.359375	0.578125	False	False	True	17177.199416170934	29950.011484999388	16402.899855994205	0.004555772288289676	13.90625	1.8609375	20.65625
318767104	385875968	637534208	14773	-1.0	0.296875	0.359375	0.59375	False	False	False					13.90625	1.8609375	21.1875
318767104	385875968	654311424	2708	120.0	0.296875	0.359375	0.609375	False	False	False	13805.252324076884	27653.91527560647	16811.05647022531	0.004206507264226549	13.90625	1.8609375	21.71875
318767104	402653184	603979776	14774	-1.0	0.296875	0.375	0.5625	False	False	False					13.90625	1.9375	20.125
318767104	402653184	620756992	14775	-1.0	0.296875	0.375	0.578125	False	False	False					13.90625	1.9375	20.65625
318767104	402653184	637534208	14776	-1.0	0.296875	0.375	0.59375	False	False	False					13.90625	1.9375	21.1875
318767104	419430400	16777216	11961	530.0	0.296875	0.390625	0.015625	False	False	False	46705.85870379845	44096.77694535884	5780.905613632015	0.007051005239100007	13.90625	2.0140625	1.53125
318767104	419430400	50331648	11962	530.0	0.296875	0.390625	0.046875	False	False	False	47699.965211586365	44851.95883723155	6927.65820735617	0.0072010817046477	13.90625	2.0140625	2.59375
318767104	419430400	150994944	11886	526.0	0.296875	0.390625	0.140625	False	False	False	47868.80952076924	45353.01301848675	10963.30449768669	0.007226571485623375	13.90625	2.0140625	5.78125
318767104	419430400	184549376	11887	526.0	0.296875	0.390625	0.171875	False	False	False	47264.24707224729	45178.81374327472	11871.698579755845	0.007135303000037333	13.90625	2.0140625	6.84375
318767104	452984832	16777216	11963	530.0	0.296875	0.421875	0.015625	False	False	False	46798.48208353495	44321.29382258888	5531.200008602541	0.007064988237248634	13.90625	2.1671875	1.53125
318767104	452984832	50331648	11964	530.0	0.296875	0.421875	0.046875	False	False	False	47830.195394966046	44987.97396843964	6676.52983028916	0.007220742058418787	13.90625	2.1671875	2.59375
318767104	452984832	150994944	11888	526.0	0.296875	0.421875	0.140625	False	False	False	47811.264292171356	45267.82089343916	10578.681592710991	0.007217884102079009	13.90625	2.1671875	5.78125
318767104	452984832	184549376	11889	526.0	0.296875	0.421875	0.171875	False	False	False	46958.75804213754	45024.7350194621	11390.139804326025	0.007089184487037672	13.90625	2.1671875	6.84375
318767104	486539264	16777216	2826	125.0	0.296875	0.453125	0.015625	False	False	False	46902.40417520379	44507.295456417625	5367.412272310537	0.007080676958816997	13.90625	2.3203125	1.53125
318767104	486539264	50331648	2827	125.0	0.296875	0.453125	0.046875	False	False	False	47765.54986184061	45087.039263368766	6278.116016299738	0.007210982768997677	13.90625	2.3203125	2.59375
318767104	486539264	83886080	20491	913.0	0.296875	0.453125	0.078125	False	False	False	48098.20951217554	45338.16955348331	7431.340472303967	0.007261203126838095	13.90625	2.3203125	3.65625
318767104	486539264	117440512	20492	913.0	0.296875	0.453125	0.109375	False	False	False	47973.661752179694	45334.22103416307	8629.927964264662	0.007242400626838722	13.90625	2.3203125	4.71875
318767104	486539264	150994944	9331	414.0	0.296875	0.453125	0.140625	False	False	False	47490.23420259877	45153.3993295815	10051.117281124267	0.007169419414643534	13.90625	2.3203125	5.78125
318767104	486539264	184549376	9332	414.0	0.296875	0.453125	0.171875	False	False	False	46623.434399670994	44843.22861502251	11029.704415951504	0.00703856195647207	13.90625	2.3203125	6.84375
318767104	486539264	218103808	19068	846.0	0.296875	0.453125	0.203125	False	False	False	45559.73442811467	44409.425607448844	11668.121078028644	0.006877979231297505	13.90625	2.3203125	7.90625
318767104	486539264	251658240	19069	846.0	0.296875	0.453125	0.234375	False	False	False	44350.3972934077	43840.166720334986	12347.577709487125	0.006695410219415414	13.90625	2.3203125	8.96875
318767104	503316480	0	11228	-1.0	0.296875	0.46875	0.0	False	False	False					13.90625	2.396875	1.0
318767104	503316480	16777216	11229	-1.0	0.296875	0.46875	0.015625	False	False	False					13.90625	2.396875	1.53125
318767104	503316480	33554432	11230	-1.0	0.296875	0.46875	0.03125	False	False	False					13.90625	2.396875	2.0625
318767104	520093696	0	11231	-1.0	0.296875	0.484375	0.0	False	False	False					13.90625	2.4734375	1.0
318767104	520093696	16777216	2828	125.0	0.296875	0.484375	0.015625	False	False	True	46993.03598766849	44657.08196095208	5206.264992745711	0.007094359297655267	13.90625	2.4734375	1.53125
318767104	520093696	33554432	11232	-1.0	0.296875	0.484375	0.03125	False	False	False					13.90625	2.4734375	2.0625
318767104	520093696	50331648	2829	125.0	0.296875	0.484375	0.046875	False	False	False	47723.146442281024	45153.11634210831	5913.418245887679	0.007204581286576242	13.90625	2.4734375	2.59375
318767104	520093696	83886080	20493	913.0	0.296875	0.484375	0.078125	False	False	False	48066.588226411404	45335.26499169222	7167.231678078658	0.007256429382006552	13.90625	2.4734375	3.65625
318767104	520093696	117440512	20494	913.0	0.296875	0.484375	0.109375	False	False	False	47839.90470055453	45260.579587755536	8219.19577318614	0.007222207835228643	13.90625	2.4734375	4.71875
318767104	520093696	150994944	9333	414.0	0.296875	0.484375	0.140625	False	False	False	47192.305793608175	45012.73519941586	9563.124484361957	0.007124442299759688	13.90625	2.4734375	5.78125
318767104	520093696	184549376	9334	414.0	0.296875	0.484375	0.171875	False	False	False	46366.024348709456	44635.55270004266	10654.438726649796	0.006999701743464592	13.90625	2.4734375	6.84375
318767104	520093696	218103808	19070	846.0	0.296875	0.484375	0.203125	False	False	False	45136.96571666709	44136.69679617039	11220.759514080606	0.006814155452395393	13.90625	2.4734375	7.90625
318767104	520093696	251658240	19071	846.0	0.296875	0.484375	0.234375	False	False	False	43726.03667110425	43505.854007747104	11792.900055069442	0.006617785911906625	13.90625	2.4734375	8.96875
318767104	536870912	0	11233	-1.0	0.296875	0.5	0.0	False	False	False					13.90625	2.55	1.0
318767104	536870912	16777216	11234	-1.0	0.296875	0.5	0.015625	False	False	False					13.90625	2.55	1.53125
318767104	536870912	33554432	11235	-1.0	0.296875	0.5	0.03125	False	False	False					13.90625	2.55	2.0625
318767104	620756992	553648128	15275	678.0	0.296875	0.578125	0.515625	False	False	False	16729.609917046102	26719.16726894804	12293.79218519365	0.004064320371663874	13.90625	2.9328125	18.53125
318767104	620756992	587202560	15276	678.0	0.296875	0.578125	0.546875	False	False	False	13824.605242273192	24202.402071987955	12404.218423153696	0.003681488827636408	13.90625	2.9328125	19.59375
318767104	654311424	553648128	15277	678.0	0.296875	0.609375	0.515625	False	False	False	15958.665000308776	25690.97758845552	11858.749300847656	0.0039079198288514165	13.90625	3.0859375	18.53125
318767104	654311424	587202560	15278	678.0	0.296875	0.609375	0.546875	False	False	False	13192.272788366718	23186.609087609068	11900.658673551206	0.003526973977744273	13.90625	3.0859375	19.59375
318767104	889192448	822083584	5587	246.0	0.296875	0.828125	0.765625	False	False	False	2143.1693252762925	9224.686752060632	8329.668128686913	0.0014031905227895967	13.90625	4.1578125	27.03125
318767104	889192448	855638016	5588	246.0	0.296875	0.828125	0.796875	False	False	False	1743.2273546159802	8955.040077151023	8394.123610859291	0.0013621738824521488	13.90625	4.1578125	28.09375
318767104	922746880	822083584	5589	246.0	0.296875	0.859375	0.765625	False	False	False	2101.5697131170673	8920.5708644696	8058.075115271129	0.001356930682995887	13.90625	4.3109375	27.03125
318767104	922746880	855638016	5590	246.0	0.296875	0.859375	0.796875	False	False	False	1717.4878842684188	8666.758280511209	8125.843598469194	0.0013183226064348485	13.90625	4.3109375	28.09375
318767104	939524096	905969664	15959	-1.0	0.296875	0.875	0.84375	False	False	False					13.90625	4.3875	29.6875
318767104	939524096	922746880	15960	-1.0	0.296875	0.875	0.859375	False	False	False					13.90625	4.3875	30.21875
318767104	939524096	939524096	15961	-1.0	0.296875	0.875	0.875	False	False	False					13.90625	4.3875	30.75
318767104	956301312	889192448	12582	557.0	0.296875	0.890625	0.828125	False	False	False	1441.8005408909971	8250.296864035527	7941.836997654791	0.0012549736030038464	13.90625	4.4640625	29.15625
318767104	956301312	905969664	15962	-1.0	0.296875	0.890625	0.84375	False	False	False					13.90625	4.4640625	29.6875
318767104	956301312	922746880	12583	557.0	0.296875	0.890625	0.859375	False	False	True	1283.6659784956298	8167.537925695039	7999.828891050697	0.001249935766153687	13.90625	4.4640625	30.21875
318767104	956301312	939524096	15963	-1.0	0.296875	0.890625	0.875	False	False	False					13.90625	4.4640625	30.75
318767104	973078528	905969664	15964	-1.0	0.296875	0.90625	0.84375	False	False	False					13.90625	4.540625	29.6875
318767104	973078528	922746880	15965	-1.0	0.296875	0.90625	0.859375	False	False	False					13.90625	4.540625	30.21875
318767104	973078528	939524096	15966	-1.0	0.296875	0.90625	0.875	False	False	False					13.90625	4.540625	30.75
318767104	989855744	889192448	12584	557.0	0.296875	0.921875	0.828125	False	False	False	1429.3964215957428	8004.183007511643	7705.858005628997	0.0012175365994194843	13.90625	4.6171875	29.15625
318767104	989855744	922746880	12585	557.0	0.296875	0.921875	0.859375	False	False	False	1277.4509992624635	7926.057866750119	7763.813852907929	0.001213059522731182	13.90625	4.6171875	30.21875
322961408	104857600	171966464	11632	514.0	0.30078125	0.09765625	0.16015625	False	False	False	48992.01768344677	43940.8316988153	19064.817230460143	0.0018490344838257386	14.0234375	0.578515625	6.4453125
322961408	104857600	180355072	11633	514.0	0.30078125	0.09765625	0.16796875	False	False	False	48666.83381715618	44046.22375243049	18947.528497433374	0.001836761542012235	14.0234375	0.578515625	6.7109375
322961408	113246208	171966464	11634	514.0	0.30078125	0.10546875	0.16015625	False	False	False	48807.42743977459	44107.79183301129	18622.390067622757	0.0018420677626726522	14.0234375	0.616796875	6.4453125
322961408	113246208	180355072	11635	514.0	0.30078125	0.10546875	0.16796875	False	False	False	48578.01219797186	44211.068538123596	18682.98805631745	0.0018334092767954356	14.0234375	0.616796875	6.7109375
327155712	75497472	176160768	15574	692.0	0.3046875	0.0703125	0.1640625	False	False	False	48687.086549267966	43234.66460623328	20208.217978266213	0.0036750518228614104	14.140625	0.44453125	6.578125
327155712	75497472	192937984	15575	692.0	0.3046875	0.0703125	0.1796875	False	False	False	49027.23856428703	43415.651384034354	20265.38861124501	0.003700727548632777	14.140625	0.44453125	7.109375
327155712	92274688	176160768	15576	692.0	0.3046875	0.0859375	0.1640625	False	False	False	48962.13300582749	43694.583246580005	19600.289306770614	0.003695813179787703	14.140625	0.52109375	6.578125
327155712	92274688	192937984	15577	692.0	0.3046875	0.0859375	0.1796875	False	False	False	48675.75772546228	43883.74651405973	19491.952527203477	0.0036741966882142423	14.140625	0.52109375	7.109375
327155712	100663296	167772160	11619	-1.0	0.3046875	0.09375	0.15625	False	False	False					14.140625	0.559375	6.3125
327155712	100663296	176160768	11620	-1.0	0.3046875	0.09375	0.1640625	False	False	False					14.140625	0.559375	6.578125
327155712	100663296	184549376	11621	-1.0	0.3046875	0.09375	0.171875	False	False	False					14.140625	0.559375	6.84375
327155712	109051904	167772160	11622	-1.0	0.3046875	0.1015625	0.15625	False	False	False					14.140625	0.59765625	6.3125
327155712	109051904	176160768	9904	439.0	0.3046875	0.1015625	0.1640625	False	False	True	48719.130669919396	44067.15018810548	18753.49620860689	0.00367747061216179	14.140625	0.59765625	6.578125
327155712	109051904	184549376	11623	-1.0	0.3046875	0.1015625	0.171875	False	False	False					14.140625	0.59765625	6.84375
327155712	109051904	192937984	9905	439.0	0.3046875	0.1015625	0.1796875	False	False	False	48594.593785064884	44250.88070071345	19073.502634522592	0.003668070183051395	14.140625	0.59765625	7.109375
327155712	117440512	167772160	11624	-1.0	0.3046875	0.109375	0.15625	False	False	False					14.140625	0.6359375	6.3125
327155712	117440512	176160768	11625	-1.0	0.3046875	0.109375	0.1640625	False	False	False					14.140625	0.6359375	6.578125
327155712	117440512	184549376	11626	-1.0	0.3046875	0.109375	0.171875	False	False	False					14.140625	0.6359375	6.84375
327155712	125829120	176160768	9906	439.0	0.3046875	0.1171875	0.1640625	False	False	False	48554.38270496882	44367.869297106605	18208.50540992069	0.003665034926401632	14.140625	0.67421875	6.578125
327155712	125829120	192937984	9907	439.0	0.3046875	0.1171875	0.1796875	False	False	False	48655.36867695868	44538.485429354034	18763.09936013478	0.0036726576597945863	14.140625	0.67421875	7.109375
327155712	209715200	209715200	11156	494.0	0.3046875	0.1953125	0.1953125	False	False	False	48183.42983987404	45353.738463946946	16751.19428932811	0.0036370342572368693	14.140625	1.05703125	7.640625
327155712	209715200	226492416	11157	494.0	0.3046875	0.1953125	0.2109375	False	False	False	48256.87179101551	45363.82924365003	17178.907811688812	0.0036425778827759293	14.140625	1.05703125	8.171875
327155712	209715200	243269632	18828	835.0	0.3046875	0.1953125	0.2265625	False	False	False	47905.89752614166	45331.76510700173	17105.083060665078	0.0036160852601254275	14.140625	1.05703125	8.703125
327155712	209715200	260046848	18829	835.0	0.3046875	0.1953125	0.2421875	False	False	False	47433.29377021329	45258.502631621595	17212.807466103004	0.0035804116674375973	14.140625	1.05703125	9.234375
327155712	226492416	209715200	11158	494.0	0.3046875	0.2109375	0.1953125	False	False	False	48151.4355741711	45404.859918609	16500.202700170725	0.003634619231142142	14.140625	1.13359375	7.640625
327155712	226492416	226492416	11159	494.0	0.3046875	0.2109375	0.2109375	False	False	False	48157.92428921588	45400.35821122188	16742.18326927225	0.00363510901941545	14.140625	1.13359375	8.171875
327155712	226492416	243269632	18830	835.0	0.3046875	0.2109375	0.2265625	False	False	False	47536.71060026132	45354.214913791286	16629.779580724295	0.003588217889512479	14.140625	1.13359375	8.703125
327155712	226492416	260046848	18831	835.0	0.3046875	0.2109375	0.2421875	False	False	False	47242.28787353981	45267.32945563474	16856.115582234146	0.003565993951807051	14.140625	1.13359375	9.234375
327155712	276824064	612368384	17430	774.0	0.3046875	0.2578125	0.5703125	False	False	False	23983.244763437426	34272.62178717835	18249.034183195105	0.0026066477581029096	14.140625	1.36328125	20.390625
327155712	276824064	629145600	17431	774.0	0.3046875	0.2578125	0.5859375	False	False	False	21559.178794928695	33391.71621546069	18482.90100167326	0.00253964936656237	14.140625	1.36328125	20.921875
327155712	293601280	612368384	17432	774.0	0.3046875	0.2734375	0.5703125	False	False	False	22799.548751203143	33731.56537849726	17859.541849400033	0.002565497026085571	14.140625	1.43984375	20.390625
327155712	293601280	629145600	17433	774.0	0.3046875	0.2734375	0.5859375	False	False	False	20495.883615683353	32807.668721490736	18140.706057218853	0.002495228892977476	14.140625	1.43984375	20.921875
327155712	310378496	243269632	16127	715.0	0.3046875	0.2890625	0.2265625	False	False	False	46855.43455547136	45202.197397454176	15239.740060945225	0.0035367930672910142	14.140625	1.51640625	8.703125
327155712	310378496	260046848	16128	715.0	0.3046875	0.2890625	0.2421875	False	False	False	46488.5737867699	45043.35308768395	15278.5263408851	0.0035091012822139117	14.140625	1.51640625	9.234375
327155712	327155712	243269632	16129	715.0	0.3046875	0.3046875	0.2265625	False	False	False	46736.338176920886	45131.43540557333	14932.292940463607	0.0035278033044173376	14.140625	1.59296875	8.703125
327155712	327155712	260046848	16130	715.0	0.3046875	0.3046875	0.2421875	False	False	False	46128.41883410513	44957.143756193436	14845.971503029215	0.0034819156728642157	14.140625	1.59296875	9.234375
327155712	377487360	612368384	14786	657.0	0.3046875	0.3515625	0.5703125	False	False	False	18326.915402259252	30809.24067101671	16404.709506126237	0.0023432359106534077	14.140625	1.82265625	20.390625
327155712	377487360	629145600	14787	657.0	0.3046875	0.3515625	0.5859375	False	False	False	16481.428041072522	29696.57479765306	16671.886638206786	0.0022586106951583383	14.140625	1.82265625	20.921875
327155712	394264576	612368384	14788	657.0	0.3046875	0.3671875	0.5703125	False	False	False	17642.3920628222	30196.768795659587	16141.647237773712	0.002296653584658202	14.140625	1.89921875	20.390625
327155712	394264576	629145600	14789	657.0	0.3046875	0.3671875	0.5859375	False	False	False	15867.487204063094	29055.031935701045	16380.667279847334	0.002209817338372901	14.140625	1.89921875	20.921875
327155712	511705088	8388608	11245	498.0	0.3046875	0.4765625	0.0078125	False	False	False	46776.03661222447	44491.57012110122	4991.112561106614	0.003530799865053175	14.140625	2.43515625	1.265625
327155712	511705088	25165824	11246	498.0	0.3046875	0.4765625	0.0234375	False	False	False	47278.950928107115	44836.178490437655	5436.567054493568	0.003568761392520163	14.140625	2.43515625	1.796875
327155712	528482304	8388608	11247	498.0	0.3046875	0.4921875	0.0078125	False	False	False	46817.548095424536	44566.37321544083	4919.786648508569	0.0035339332801497987	14.140625	2.51171875	1.265625
327155712	528482304	25165824	11248	498.0	0.3046875	0.4921875	0.0234375	False	False	False	47326.087830914104	44889.62353747332	5349.593146395221	0.0035723194316813183	14.140625	2.51171875	1.796875
327155712	947912704	914358272	15976	709.0	0.3046875	0.8828125	0.8515625	False	False	False	1311.2654892183352	8240.305133511809	8047.56832583351	0.000628697414533307	14.140625	4.42578125	29.953125
327155712	947912704	931135488	15977	709.0	0.3046875	0.8828125	0.8671875	False	False	False	1251.722092952916	8211.173964504542	8073.379360647572	0.0006307138411353575	14.140625	4.42578125	30.484375
327155712	964689920	914358272	15978	709.0	0.3046875	0.8984375	0.8515625	False	False	False	1307.530443406395	8115.644933504324	7926.113180129919	0.0006192090159271721	14.140625	4.50234375	29.953125
327155712	964689920	931135488	15979	709.0	0.3046875	0.8984375	0.8671875	False	False	False	1249.177481917697	8087.342196240702	7951.821555108387	0.0006212174224701686	14.140625	4.50234375	30.484375
331350016	104857600	171966464	11636	514.0	0.30859375	0.09765625	0.16015625	False	False	False	48992.01768344677	43940.8316988153	19064.817230460143	0.0018490344838257386	14.2578125	0.578515625	6.4453125
331350016	104857600	180355072	11637	514.0	0.30859375	0.09765625	0.16796875	False	False	False	48666.83381715618	44046.22375243049	18947.528497433374	0.001836761542012235	14.2578125	0.578515625	6.7109375
331350016	113246208	171966464	11638	514.0	0.30859375	0.10546875	0.16015625	False	False	False	48807.42743977459	44107.79183301129	18622.390067622757	0.0018420677626726522	14.2578125	0.616796875	6.4453125
331350016	113246208	180355072	11639	514.0	0.30859375	0.10546875	0.16796875	False	False	False	48578.01219797186	44211.068538123596	18682.98805631745	0.0018334092767954356	14.2578125	0.616796875	6.7109375
